Ch1,Ch2,Cluster,droplet
4152.966,2175.07,0,9391
4118.755,2171.242,0,9392
3934.898,1993.141,0,9393
3943.756,1965.081,0,9394
4119.167,2169.873,0,9395
4023.434,7403.04,1,9396
3931.39,7388.764,1,9397
4101.794,7491.525,1,9398
4114.16,1996.397,0,9399
3986.826,7434.012,1,9400
4089.294,2020.06,0,9401
3956.246,7465.905,1,9402
10798.7,7398.604,11,9403
4122.153,2008.816,0,9404
3949.207,7282.218,1,9405
3884.396,6695.82,1,9406
3969.773,6975.221,1,9407
4163.875,7708.59,1,9408
4113.673,2179.375,0,9409
12178.23,7229.351,11,9410
4050.584,2028.332,0,9411
4061.058,7643.042,1,9412
10796.18,7378.408,11,9413
4014.793,1885.637,0,9414
4302.418,2111.908,0,9415
4017.517,7325.282,1,9416
4040.753,1977.736,0,9417
4079.043,7352.748,1,9418
4009.24,7647.703,1,9419
3969.293,7575.082,1,9420
3970.573,8025.529,1,9421
4118.684,2054.053,0,9422
4052.746,2077.742,0,9423
4121.501,2044.864,0,9424
3891.678,7194.355,1,9425
3966.738,7271.101,1,9426
4032.494,2032.33,0,9427
4064.154,2152.462,0,9428
3942.311,7271.172,1,9429
3888.234,7009.52,1,9430
4182.484,2068.551,0,9431
3927.479,7350.28,1,9432
4027.38,1962.013,0,9433
3977.342,1917.67,0,9434
3934.181,7356.653,1,9435
4043.458,7316.377,1,9436
3893.626,7359.001,1,9437
4093.093,1891.297,0,9438
4057.23,7721.854,1,9439
4113.636,2061.466,0,9440
3872.487,7640.011,1,9441
4123.803,7773.545,1,9442
4031.297,2006.313,0,9443
3933.098,7462.05,1,9444
4036.983,7280.636,1,9445
10764.89,7301.036,11,9446
3845.148,7305.758,1,9447
4021.254,7493.422,1,9448
3925.999,7833.534,1,9449
3985.126,7761.49,1,9450
4079.359,2039.802,0,9451
4066.166,7369.288,1,9452
11117.2,7386.553,11,9453
3977.279,8102.876,1,9454
3922.946,2005.472,0,9455
4060.351,2026.975,0,9456
3876.36,2002.009,0,9457
3977.456,1982.76,0,9458
4093,7381.26,1,9459
4095.585,2081.2,0,9460
4044.291,1967.683,0,9461
4029.012,7570.054,1,9462
3927.221,7165.418,1,9463
3999.379,1929.814,0,9464
3990.278,7456.935,1,9465
3858.874,7359.715,1,9466
4045.885,1994.323,0,9467
3917.786,7064.08,1,9468
4176.378,7442.156,1,9469
10757.3,1914.372,10,9470
4026.127,7812.271,1,9471
4008.506,7966.415,1,9472
4002.696,7947.072,1,9473
10317.97,7627.154,11,9474
3963.459,7836.014,1,9475
4006.241,7774.619,1,9476
4131.264,2091.36,0,9477
4081.683,2038.76,0,9478
4055.58,7491.422,1,9479
4067.704,2038.31,0,9480
4069.269,7843,1,9481
4028.933,7202.754,1,9482
3979.257,6955.576,1,9483
3953.809,1911.463,0,9484
3918.339,7273.034,1,9485
3899.105,7667.413,1,9486
3888.966,7688.056,1,9487
3907.78,7026.768,1,9488
3971.95,6672.285,1,9489
4137.145,2065.717,0,9490
4001.807,7521.079,1,9491
3980.732,2065.335,0,9492
4026.191,7617.349,1,9493
3925.873,7841.965,1,9494
4033.592,1991.252,0,9495
3977.614,8227.459,1,9496
3955.087,1961.203,0,9497
3959.883,8177.709,1,9498
4026.816,2166.042,0,9499
3946.821,7152.218,1,9500
3896.757,7216.771,1,9501
3952.663,7417.704,1,9502
4301.379,2145.504,0,9503
3977.966,7453.082,1,9504
4190.1,2109.084,0,9505
3965.377,7535.302,1,9506
3922.785,7703.949,1,9507
4002.366,7229.176,1,9508
3935.023,7445.948,1,9509
3911.37,7146.225,1,9510
4096.172,2168.349,0,9511
3951.299,7748.271,1,9512
3887.006,7229.658,1,9513
3896.382,7604.382,1,9514
4173.94,2010.49,0,9515
3950.981,7268.408,1,9516
4002.842,7793.796,1,9517
3991.801,1923.318,0,9518
3920.048,7240.492,1,9519
3933.479,7595.909,1,9520
4053.606,2002.97,0,9521
4032.093,6524.835,1,9522
3919.809,1888.029,0,9523
3943.52,7634.893,1,9524
4105.975,2163.123,0,9525
4088.154,2177.146,0,9526
3975.789,2033.816,0,9527
3947.502,6668.125,1,9528
4017.49,2046.997,0,9529
3842.07,7589.82,1,9530
3974.881,7576.686,1,9531
3952.979,7533.988,1,9532
3964.381,7899.18,1,9533
3958.273,6830.507,1,9534
3878.327,7660.758,1,9535
4043.819,7363.524,1,9536
4237.9,2129.834,0,9537
3986.43,7459.83,1,9538
4125.02,6965.778,1,9539
3967.713,1968.052,0,9540
4361.929,2112.424,0,9541
3919.192,7399.804,1,9542
3871.312,7431.861,1,9543
4005.632,1873.76,0,9544
4034.475,7780.949,1,9545
4154.972,2138.684,0,9546
3909.476,7863.656,1,9547
4120.04,2065.691,0,9548
4002.249,2033.713,0,9549
10933,1866.203,10,9550
4009.337,1934.609,0,9551
3930.179,7597.8,1,9552
3941.084,7180.434,1,9553
3954.751,7400.45,1,9554
4189.964,2076.779,0,9555
3888.403,7399.463,1,9556
3996.468,7360.596,1,9557
4215.661,2196.9,0,9558
4095.142,7621.17,1,9559
4019.758,7362.418,1,9560
3968.804,7600.516,1,9561
3974.591,7637.516,1,9562
4023.628,2046.526,0,9563
3987.287,1966.514,0,9564
4018.783,7585.391,1,9565
4092.077,2033.567,0,9566
3907.241,7392.851,1,9567
3880.056,7786.251,1,9568
4015.691,7875.35,1,9569
4103.503,1909.959,0,9570
3944.776,7410.516,1,9571
4087.354,7331.442,1,9572
14288.3,7514.101,11,9573
4053.534,7335.113,1,9574
3955.185,1964.033,0,9575
4065.581,2047.104,0,9576
3953.885,2051.632,0,9577
3922.728,7696.739,1,9578
4014.267,7948.636,1,9579
3920.218,7105.966,1,9580
4074.952,7117.87,1,9581
3995.227,1955.821,0,9582
4009.928,2012.925,0,9583
4022.655,7436.615,1,9584
4003.002,7555.839,1,9585
3901.655,7279.575,1,9586
4048.155,1962.365,0,9587
4038.007,7393.919,1,9588
4091.957,6927.766,1,9589
3867.414,7480.887,1,9590
3898.7,7314.018,1,9591
3931.593,7261.56,1,9592
3848.688,7039.185,1,9593
4011.227,8088.076,1,9594
4225.061,7394.94,1,9595
3972.1,1958.143,0,9596
3989.645,7529.975,1,9597
4035.131,1965.166,0,9598
4363.414,7161.89,1,9599
4043.779,1905.758,0,9600
4069.989,7788.641,1,9601
4053.768,1981.95,0,9602
3931.479,7576.675,1,9603
4013.027,1908.661,0,9604
3940.127,7375.834,1,9605
4088.078,2084.018,0,9606
4096.053,7471.288,1,9607
4150.016,2050.923,0,9608
3958.05,7698.372,1,9609
4026.011,7739.414,1,9610
4118.967,7603.57,1,9611
4273.717,2132.292,0,9612
4022.555,7209.242,1,9613
4123.115,7058.105,1,9614
3963.459,7737.676,1,9615
4167.001,2091.58,0,9616
4126.54,7774.062,1,9617
4003.764,2010.271,0,9618
4008.883,1988.772,0,9619
3940.239,7576.905,1,9620
4047.324,7884.328,1,9621
4030.094,7584.415,1,9622
4045.516,1957.463,0,9623
4036.503,7268.718,1,9624
4199.844,2171.432,0,9625
4095.533,1969.245,0,9626
3969.551,6854.756,1,9627
3926.679,7099.8,1,9628
4028.312,7223.272,1,9629
3937.229,7427.101,1,9630
3934.523,7111.971,1,9631
4114.081,7271.339,1,9632
4260.085,7366.086,1,9633
4082.834,1917.051,0,9634
4351.175,2078.16,0,9635
3951.795,7126.223,1,9636
3835.291,7481.575,1,9637
4010.242,1971.005,0,9638
4120.644,2149.548,0,9639
3952.987,7835.533,1,9640
4080.385,2054.286,0,9641
3902.446,6253.948,1,9642
3908.073,7669.299,1,9643
3952.779,7693.469,1,9644
3915.124,7477.472,1,9645
3763.004,7376.961,1,9646
4072.94,7700.542,1,9647
3931.246,7701.01,1,9648
3984.524,7967.284,1,9649
3917.048,7235.885,1,9650
4093.968,2191.384,0,9651
4065.249,7838.739,1,9652
3961.209,7268.477,1,9653
4004.761,7367.341,1,9654
3919.681,7742.313,1,9655
3967.032,7466.616,1,9656
3906.945,7611.593,1,9657
4093.299,2089.345,0,9658
4108.428,2124.873,0,9659
3880.233,7300.98,1,9660
4001.042,1944.74,0,9661
4093.006,7955.949,1,9662
3854.274,7488.353,1,9663
3953.508,7516.547,1,9664
4223.654,7574.793,1,9665
4240.883,2084.219,0,9666
4002.853,7156.715,1,9667
4035.299,2027.301,0,9668
4044.979,2070.235,0,9669
4003.805,7508.352,1,9670
3968.715,2064.892,0,9671
3822.61,6974.901,1,9672
3971.903,1887.786,0,9673
4214.109,6921.998,1,9674
4100.363,7766.761,1,9675
4032.357,6862.532,1,9676
4098.976,2146.706,0,9677
4354.978,6861.732,1,9678
4055.299,7024.728,1,9679
3989.811,1871.197,0,9680
3803.029,7332.417,1,9681
3857.796,7357.016,1,9682
3888.406,7698.529,1,9683
3985.598,1996.848,0,9684
14501.38,7557.661,11,9685
3944.302,7450.214,1,9686
3966.708,7668.778,1,9687
3978.75,2028.139,0,9688
3864.022,7406.708,1,9689
3971.308,8050.678,1,9690
3863.035,7426.974,1,9691
4041.923,2069.113,0,9692
3974.282,8108.744,1,9693
3974.893,7556.185,1,9694
3902.732,7660.748,1,9695
3869.352,6996.641,1,9696
4006.208,2020.781,0,9697
3869.344,7061.006,1,9698
3995.64,7322.792,1,9699
4048.219,8266.051,1,9700
3890.471,7244.587,1,9701
4016.234,2074.524,0,9702
3879.063,7397.695,1,9703
4068.719,7656.012,1,9704
3919.536,6830.188,1,9705
4075.243,7755.43,1,9706
3904.04,1925.274,0,9707
3935.926,7507.33,1,9708
3971.358,7394.944,1,9709
11048.89,7507.786,11,9710
4149.149,2197.895,0,9711
10468.21,7219.346,11,9712
4087.677,1958.265,0,9713
3964.764,2089.685,0,9714
3900.979,8045.823,1,9715
4049.926,7521.904,1,9716
3991.957,7020.122,1,9717
3860.996,7319.688,1,9718
3924.218,1988.502,0,9719
4092.796,7475.1,1,9720
4167.758,2075.417,0,9721
12421.75,7691.145,11,9722
4152.399,2115.669,0,9723
3858.591,7590.138,1,9724
3937.531,6995.264,1,9725
3946.347,7743.836,1,9726
3943.103,7742.092,1,9727
3944.861,7400.345,1,9728
4070.6,1994.234,0,9729
3931.644,7062.234,1,9730
3820.683,8009.938,1,9731
4107.094,1971.562,0,9732
3919.153,7695.273,1,9733
4041.493,7002.45,1,9734
3881.896,7395.023,1,9735
4013.689,1950.603,0,9736
4030.159,7569.091,1,9737
3974.812,7406.292,1,9738
4073.024,7805.618,1,9739
3946.795,7327.461,1,9740
3986.021,7382.462,1,9741
3967.11,7217.686,1,9742
3907.396,6807.559,1,9743
3947.552,7699.263,1,9744
4026.88,1966.542,0,9745
4033.241,7592.662,1,9746
3959.032,6991.187,1,9747
4084.424,7490.35,1,9748
4005.785,7120.175,1,9749
3927.168,7304.245,1,9750
4034.186,7524.894,1,9751
3930.096,7411.962,1,9752
3882.51,1866.41,0,9753
4122.303,2131.331,0,9754
4055.799,2027.255,0,9755
3969.595,6820.511,1,9756
4005.193,7280.653,1,9757
3916.674,7333.757,1,9758
4087.284,7572.778,1,9759
4079.532,2196.04,0,9760
4014.801,8090.856,1,9761
4082.408,7492.11,1,9762
4018.576,7902.743,1,9763
4018.727,7692.402,1,9764
4016.117,7687.741,1,9765
4025.051,6741.92,1,9766
3927.38,7140.427,1,9767
4013.578,1992.774,0,9768
3964.778,2089.466,0,9769
4136.424,7224.514,1,9770
3924.507,7260.639,1,9771
4043.289,1947.34,0,9772
3876.459,7429.152,1,9773
3873.935,7270.218,1,9774
4125.219,2111.869,0,9775
4102.04,2111.662,0,9776
4054.803,7632.531,1,9777
4003.038,2009.053,0,9778
4173.501,2055.503,0,9779
4083.545,2057.942,0,9780
4307.075,2210.549,0,9781
3847.568,7102.331,1,9782
3956.118,7780.48,1,9783
4038.938,8520.308,1,9784
3857.402,7040.76,1,9785
3907.279,7066.796,1,9786
3960.866,7181.482,1,9787
11046.87,7121.421,11,9788
4010.181,7978.065,1,9789
3991.998,1979.284,0,9790
3969.35,7104.986,1,9791
3823.872,7666.83,1,9792
4069.035,2043.808,0,9793
3942.928,7457.191,1,9794
3998.227,2028.107,0,9795
4012.07,7392.332,1,9796
4283.086,8004.327,1,9797
3946.564,8154.114,1,9798
3836.449,6996.61,1,9799
4114.631,1964.38,0,9800
4028.895,6966.453,1,9801
3990.134,7079.276,1,9802
3954.761,6744.463,1,9803
4045.552,2026.84,0,9804
3976.947,2078.017,0,9805
3981.376,7469.083,1,9806
3953.667,7309.515,1,9807
3910.158,7569.127,1,9808
3926.201,7570.287,1,9809
4107.349,2249.442,0,9810
4142.693,2000.517,0,9811
3998.745,7924.541,1,9812
3845.553,7547.63,1,9813
4356.029,2103.72,0,9814
4372.276,6992.904,1,9815
3987.31,7431.517,1,9816
10815.64,7414.937,11,9817
3908.313,7151.632,1,9818
3905.006,7168.713,1,9819
3968.377,7301.24,1,9820
4048.896,2066.694,0,9821
3948.701,1955.784,0,9822
4053.227,7796.086,1,9823
3886.799,7760.815,1,9824
4107.516,2026.352,0,9825
3946.728,7224.508,1,9826
4055.572,7702.691,1,9827
3933.443,7319.271,1,9828
4016.124,2208.514,0,9829
4293.313,7032.726,1,9830
4144.739,2050.674,0,9831
3978.755,1983.849,0,9832
3930.812,7082.228,1,9833
4025.13,7610.209,1,9834
4262.938,2182.233,0,9835
10795.3,6945.007,11,9836
15167.95,7000.896,11,9837
4044.845,2164.686,0,9838
4010.771,7594.523,1,9839
3994.457,1933.76,0,9840
3988.25,7482.134,1,9841
3945.595,1981.075,0,9842
4087.634,7038.553,1,9843
11262.04,7693.29,11,9844
3955.113,2059.607,0,9845
3870.629,7359.209,1,9846
3999.393,7398.786,1,9847
3998.668,2099.388,0,9848
3983.92,2024.236,0,9849
3924.148,7092.856,1,9850
4042.423,7184.427,1,9851
4012.466,7360.282,1,9852
3976.495,6799.876,1,9853
4129.005,2103.042,0,9854
4079.679,2062.4,0,9855
4001.337,8100.511,1,9856
3904.484,7530.647,1,9857
3981.752,1895.823,0,9858
4014.264,1966.025,0,9859
3930.07,7393.572,1,9860
4095.809,2146.382,0,9861
3878.205,7240.595,1,9862
3930.19,2023.735,0,9863
3792.81,7151.06,1,9864
3788.593,7282.636,1,9865
4077.633,7062.382,1,9866
3982.57,7618.445,1,9867
4018.007,1986.727,0,9868
3991.009,7927.837,1,9869
10179.64,1958.369,10,9870
3992.096,7618.907,1,9871
4007.635,7012.818,1,9872
4170.494,1988.199,0,9873
4182.21,2045.417,0,9874
4127.273,2105.463,0,9875
4171.136,2067.157,0,9876
3988.757,8209.446,1,9877
3949.328,7092.671,1,9878
3984.978,2204.195,0,9879
3901.019,7391.992,1,9880
3921.795,7119.799,1,9881
10499.04,2034.456,10,9882
4096.542,2113.747,0,9883
3988.134,7510.716,1,9884
3925.484,7699.727,1,9885
4130.584,2170.15,0,9886
4030.064,2104.703,0,9887
3826.348,7357.333,1,9888
4097.799,2029.434,0,9889
14040.9,7044.792,11,9890
4008.441,7322.358,1,9891
3960.28,8175.233,1,9892
3984.728,7628.412,1,9893
3891.544,8120.007,1,9894
4115.827,2113.007,0,9895
3958.341,7364.292,1,9896
4115.7,2047.016,0,9897
3979.09,6886.815,1,9898
3971.881,2145.042,0,9899
3892.07,7450.546,1,9900
3959.03,7181.535,1,9901
3914.449,6863.344,1,9902
4057.661,7517.314,1,9903
4064.364,2014.71,0,9904
8833.179,7880.85,11,9905
3945.783,7928.445,1,9906
4133.012,2017.889,0,9907
3973.038,2035.391,0,9908
3974.855,2033.711,0,9909
4062.085,7821.207,1,9910
3912.096,7285.718,1,9911
3971.994,7182.548,1,9912
3909.118,7275.437,1,9913
4057.823,2053.658,0,9914
3968.522,7373.459,1,9915
4063.7,7708.767,1,9916
3857.325,7313.965,1,9917
4077.553,7287.804,1,9918
4092.125,2142.59,0,9919
3993.6,8308.061,1,9920
3966.074,1959.611,0,9921
3927.257,7394.34,1,9922
4064.963,2170.461,0,9923
4044.813,2156.78,0,9924
4092.432,2107.697,0,9925
3877.816,7558.094,1,9926
3935.215,7516.205,1,9927
4000.546,7800.676,1,9928
4038.482,7688.533,1,9929
4048.802,1907.853,0,9930
3934.014,7015.49,1,9931
3993.632,2075.519,0,9932
4024.846,2021.634,0,9933
3992.08,7264.091,1,9934
9812.134,1779.368,10,9935
4088.138,1927.474,0,9936
4287.038,7493.798,1,9937
3784.247,7671.292,1,9938
4144.544,1983.838,0,9939
4027.188,7584.828,1,9940
4007.723,8285.603,1,9941
10719.78,7021.093,11,9942
3987.107,2048.387,0,9943
3990.957,1964.344,0,9944
3953.501,7021.506,1,9945
3952.907,8141.329,1,9946
3914.976,6684.286,1,9947
3971.462,7710.344,1,9948
3871.198,7123.836,1,9949
3828.644,7289.238,1,9950
4106.854,2051.719,0,9951
4097.727,2081.859,0,9952
4042.066,1957.767,0,9953
3921.795,7143.093,1,9954
3871.121,6811.628,1,9955
3915.489,6628.53,1,9956
3955.74,7568.7,1,9957
4042.59,2273.136,0,9958
3901.326,7509.959,1,9959
3870.657,7949.865,1,9960
3887.365,7295.136,1,9961
3949.384,1971.021,0,9962
9743.087,7536.03,11,9963
3996.517,7849.941,1,9964
4010.936,7272.443,1,9965
4039.562,7962.006,1,9966
4065.897,1975.565,0,9967
4054.159,7300.373,1,9968
4191.905,2070.68,0,9969
4082.393,2075.847,0,9970
3828.144,7160.284,1,9971
3910.888,7151.851,1,9972
3944.23,7564.728,1,9973
4000.294,7868.336,1,9974
3916.197,7517.217,1,9975
4078.551,7826.771,1,9976
4133.894,2065.813,0,9977
3860.315,7407.708,1,9978
3893.35,7041.372,1,9979
3992.872,1971.505,0,9980
4025.079,7521.848,1,9981
4020.959,7212.087,1,9982
4021.593,8095.989,1,9983
4125.499,2008.125,0,9984
3950.327,2024.179,0,9985
3952.118,7220.253,1,9986
3888.674,7182.803,1,9987
3868.867,7519.185,1,9988
4206.43,7223.391,1,9989
4299.266,7318.357,1,9990
11062.56,1786.492,10,9991
4007.205,7786.889,1,9992
4051.22,7007.062,1,9993
4036.057,1975.875,0,9994
4079.418,2001.814,0,9995
3964.344,7017.259,1,9996
4000.218,7124.929,1,9997
3962.895,7047.2,1,9998
3976.401,8000.683,1,9999
4017.104,1898.023,0,10000
4001.86,2017.261,0,10001
4162.461,2125.566,0,10002
4065.827,7497.424,1,10003
3913.749,7026.718,1,10004
4117.751,2038.726,0,10005
4020.497,7693.117,1,10006
4006.881,7040.46,1,10007
3870.439,7905.017,1,10008
10678.73,2014.256,10,10009
4142.804,7610.657,1,10010
3979.247,7462.729,1,10011
3887.395,7137.102,1,10012
3939.313,7371.857,1,10013
4075.133,7791.859,1,10014
3895.946,2071.625,0,10015
4020.307,7118.74,1,10016
4134.229,2001.143,0,10017
4242.835,7154.253,1,10018
4023.126,1959.252,0,10019
3867.866,7559.303,1,10020
4182.765,6650.12,1,10021
4141.203,2124.518,0,10022
4063.68,7200.306,1,10023
4024.059,2082.834,0,10024
3948.754,7381.66,1,10025
3955.249,7778.983,1,10026
4029.945,2034.876,0,10027
4009.533,7936.354,1,10028
3902.613,7057.514,1,10029
3877.173,7677.594,1,10030
4175.375,7488.822,1,10031
4083.957,2104.148,0,10032
4034.898,7256.321,1,10033
4016.508,2016.7,0,10034
3925.429,7499.696,1,10035
3998.282,7823.046,1,10036
3987.016,1929.674,0,10037
3918.614,7940.442,1,10038
4067.725,2161.573,0,10039
4011.588,7988.099,1,10040
3987.465,2063.119,0,10041
4113.109,1935.997,0,10042
3960.695,7243.097,1,10043
11077.03,7676.705,11,10044
3830.947,7064.5,1,10045
3960.102,7153.874,1,10046
4125.85,2095.491,0,10047
4254.888,2110.415,0,10048
3959.967,7228.251,1,10049
4013.827,7500.702,1,10050
4040.31,7009.972,1,10051
3882.094,7300.37,1,10052
4062.244,2087.308,0,10053
4132.075,2115.802,0,10054
4030.652,2041.289,0,10055
3927.541,2013.508,0,10056
4026.288,7355.217,1,10057
4147.078,2071.149,0,10058
3921.696,7444.051,1,10059
4100.92,7611.708,1,10060
3939.425,7570.791,1,10061
4149.214,7507.254,1,10062
3976.069,1972.919,0,10063
3931.352,7659.501,1,10064
4082.48,7368.597,1,10065
4003.26,7916.222,1,10066
3861.822,7518.413,1,10067
10990.34,1990.117,10,10068
3983.629,7946.492,1,10069
4013.152,7417.192,1,10070
3921.728,7202.554,1,10071
3941.63,7197.928,1,10072
3837.251,7216.665,1,10073
3919.007,7473.078,1,10074
4108.845,2133.778,0,10075
4029.119,7428.663,1,10076
3939.965,7858.419,1,10077
3917.403,7156.199,1,10078
3988.399,2061.983,0,10079
3874.118,7532.028,1,10080
3928.726,7156.479,1,10081
4420.025,2160.679,0,10082
3966.371,7621.374,1,10083
4150.583,2194.023,0,10084
3902.584,7665.741,1,10085
10962.36,7514.038,11,10086
3946.95,7589.824,1,10087
4102.755,2021.691,0,10088
3933.676,7293.147,1,10089
4119.093,2036.082,0,10090
10739.89,7336.091,11,10091
4007.664,7500.658,1,10092
3916.885,7408.758,1,10093
3958.385,7308.058,1,10094
4157.084,7392.487,1,10095
4029.764,7304.506,1,10096
4155.378,2188.529,0,10097
4145.853,1941.255,0,10098
3892.82,7036.644,1,10099
4014.387,7845.351,1,10100
3880.383,7311.456,1,10101
4140.174,7738.293,1,10102
3851.327,7240.708,1,10103
4009.481,7768.364,1,10104
3980.742,7670.683,1,10105
4009.817,7197.921,1,10106
4074.945,2206.052,0,10107
3957.265,1923.076,0,10108
3886.522,7104.635,1,10109
4094.146,2166.722,0,10110
4076.206,2067.877,0,10111
4039.975,1978.54,0,10112
3918.111,7792.668,1,10113
3924.39,7570.423,1,10114
3875.402,7269.774,1,10115
4045.928,7568.754,1,10116
3886.233,6934.287,1,10117
4042.409,7491.853,1,10118
3810.13,7697.616,1,10119
10366.95,7402.282,11,10120
3987.469,7350.807,1,10121
3922.969,7051.156,1,10122
3897.866,7593.955,1,10123
3904.693,7650.222,1,10124
3908.615,8225.468,1,10125
4040.338,6826.825,1,10126
3949.693,6424.763,1,10127
4057.008,6798.225,1,10128
4274.936,2093.685,0,10129
4079.896,7400.855,1,10130
4329.51,2170.516,0,10131
3950.059,7496.725,1,10132
3994.33,1973.625,0,10133
3989.968,2030.69,0,10134
4047.09,2027.576,0,10135
4133.179,2099.767,0,10136
3888.586,6634.534,1,10137
4026.297,7922.719,1,10138
3983.863,8238.763,1,10139
4122.674,2064.512,0,10140
4173.747,2112.346,0,10141
3932.89,7030.014,1,10142
4163.561,7014.123,1,10143
4046.958,2072.146,0,10144
4022.066,7941.176,1,10145
3950.284,7417.984,1,10146
4021.572,7981.649,1,10147
3915.434,6791.352,1,10148
3964.441,7264.455,1,10149
4009.018,1903.666,0,10150
3876.227,7140.198,1,10151
3850.528,7047.61,1,10152
3954.045,7742.687,1,10153
3955.661,6862.149,1,10154
3971.705,1989.961,0,10155
4190.379,2142.829,0,10156
3924.449,7678.365,1,10157
4035.728,7448.01,1,10158
10975.4,1855.645,10,10159
3913.577,7969.981,1,10160
3948.113,7294.405,1,10161
4015.452,7537.067,1,10162
3938.116,2080.357,0,10163
3985.227,2038.172,0,10164
4047.524,7208.176,1,10165
4130.54,2087.05,0,10166
3905.959,1952.459,0,10167
3884.555,6882.201,1,10168
3930.837,7355.987,1,10169
3861.066,7217.472,1,10170
3900.828,7241.763,1,10171
3905.069,7292.316,1,10172
3936.285,1921.147,0,10173
4028.423,2004.655,0,10174
3974.148,1954.54,0,10175
3838.105,6971.312,1,10176
4176.368,2030.609,0,10177
4164.966,7851.677,1,10178
4090.667,2001.872,0,10179
4005.893,2066.56,0,10180
3954.354,7085.932,1,10181
3991.5,7325.13,1,10182
4092.797,2077.364,0,10183
4053.043,7989.931,1,10184
4050.259,7705.058,1,10185
4045.525,6964.896,1,10186
3941.393,7449.334,1,10187
4069.164,2077.505,0,10188
3972.14,1972.005,0,10189
3915.606,7506.988,1,10190
3890.563,7868.521,1,10191
10430.16,7069.926,11,10192
4093.283,2207.752,0,10193
4085.516,2263.949,0,10194
4003.049,7767.435,1,10195
3953.966,7730.348,1,10196
4097.892,1979.193,0,10197
4028.75,7885.912,1,10198
4065.474,2110.345,0,10199
4038.881,7204.437,1,10200
3952.671,7782.59,1,10201
4139.405,2113.026,0,10202
4366.302,2080.846,0,10203
3988.057,2073.383,0,10204
3935.71,6985.032,1,10205
3917.799,7765.384,1,10206
3996.219,7543.26,1,10207
3893.141,7384.789,1,10208
3950.925,7883.176,1,10209
3987.822,1938.309,0,10210
3973.035,7173.559,1,10211
3948.995,8360.684,1,10212
4255.531,7553.627,1,10213
4024.412,7870.514,1,10214
3953.5,1997.214,0,10215
3939.053,6998.347,1,10216
3974.17,7248.48,1,10217
3909.921,7711.566,1,10218
15922.26,2011.127,10,10219
3966.144,1960.387,0,10220
4087.33,1930.19,0,10221
3970.212,7307.636,1,10222
3973.542,7406.573,1,10223
4116.976,1993.84,0,10224
3941.963,7592.211,1,10225
3989.166,8325.656,1,10226
4225.279,7400.386,1,10227
4018.94,1949.61,0,10228
3910.664,7753.706,1,10229
4031.73,8115.449,1,10230
4026.555,7994.523,1,10231
4047.112,7417.542,1,10232
4293.847,2122.027,0,10233
4039.689,7345.471,1,10234
4116.182,2005.297,0,10235
4012.251,7804.921,1,10236
4036.769,2005.436,0,10237
3970.832,1959.993,0,10238
3940.069,2055.941,0,10239
3900.591,7456.064,1,10240
4226.771,7463.253,1,10241
4012.64,7547.339,1,10242
3956.604,7436.467,1,10243
4093.286,2077.768,0,10244
4006.568,7377.998,1,10245
4111.539,2024.511,0,10246
4104.246,2024.36,0,10247
3970.213,2044.293,0,10248
4070.334,7251.57,1,10249
4080.965,2047.252,0,10250
4023.096,7960.123,1,10251
3993.685,7811.335,1,10252
4136.113,7884.01,1,10253
4015.362,2003.378,0,10254
3951.942,7984.895,1,10255
3924.313,7530.625,1,10256
3848.93,7319.463,1,10257
3901.653,7034.162,1,10258
3974.831,2043.219,0,10259
4081.104,2133.198,0,10260
4017.411,7826.646,1,10261
3862.006,7296.824,1,10262
4019.102,1976.044,0,10263
4025.629,2016.339,0,10264
3975.769,7339.554,1,10265
4052.099,7452.859,1,10266
3834.624,7601.328,1,10267
3985.668,1910.139,0,10268
3906.89,7144.253,1,10269
4044.068,7476.75,1,10270
4096.885,2144.235,0,10271
4038.254,7855.031,1,10272
3995.644,1928.478,0,10273
3974.076,1936.134,0,10274
3964.07,6842.312,1,10275
4094.374,2073.094,0,10276
3953.447,7502.097,1,10277
3990.571,7955.398,1,10278
3985.648,7072.118,1,10279
4003.294,7187.096,1,10280
3897.54,7073.282,1,10281
3987.017,7188.832,1,10282
4056.35,7361.528,1,10283
4024.062,7385.61,1,10284
4225.896,8008.756,1,10285
4041.388,1917.184,0,10286
3991.143,1960.684,0,10287
4306.072,2185.765,0,10288
4070.896,7429.569,1,10289
3968.973,7889.41,1,10290
3982.593,7463.519,1,10291
3874.648,6875.898,1,10292
4004.211,7061.303,1,10293
3949.906,7782.249,1,10294
4042.59,1939.991,0,10295
4046.545,2082.801,0,10296
4096.168,7508.169,1,10297
3849.718,7743.277,1,10298
4052.339,7690.03,1,10299
3967.43,7771.897,1,10300
3982.117,7732.944,1,10301
4144.628,2025.615,0,10302
4034.709,7943.859,1,10303
4150.242,2111.957,0,10304
4023.646,7635.898,1,10305
3952.747,7491.788,1,10306
4336.383,7086.385,1,10307
3952.183,7053.566,1,10308
4038.96,1966.59,0,10309
14175,1894.834,10,10310
4161.111,2071.853,0,10311
4128.016,7317.585,1,10312
4108.839,2021.17,0,10313
3935.242,7556.919,1,10314
3963.274,7075.204,1,10315
3994.522,2166.561,0,10316
3911.191,7647.708,1,10317
3903.513,2162.029,0,10318
3892.179,7224.803,1,10319
3921.894,7963.954,1,10320
4030.677,7375.568,1,10321
3911.216,7025.169,1,10322
