Ch1,Ch2,Cluster,droplet
3972.457,7937.318,1,7158
10167.97,7506.25,11,7159
3905.393,7705.974,1,7160
11285.5,7665.096,11,7161
10986.76,7847.775,11,7162
3874.449,8230.622,1,7163
3925.46,7479.661,1,7164
3841.809,7196.858,1,7165
3904.475,7953.461,1,7166
4067.561,7543.958,1,7167
11554.17,7669.834,11,7168
3801.061,7603.501,1,7169
10499.85,7476.364,11,7170
4033.705,8697.91,1,7171
11040.18,7804.802,11,7172
3942.591,7516.871,1,7173
4050.286,7391.238,1,7174
11124.78,7648.253,11,7175
10876.93,7254.111,11,7176
11264.51,7734.574,11,7177
4044.513,7671.107,1,7178
3969.943,8554.179,1,7179
3890.628,7509.916,1,7180
10661.21,2065.324,10,7181
4074.287,2117.168,0,7182
4032.599,7752.227,1,7183
11057.44,7823.036,11,7184
3840.99,7561.175,1,7185
7073.83,7953.384,11,7186
10861.16,7822.548,11,7187
10787.27,7543.983,11,7188
4028.776,7511.795,1,7189
3936.313,7592.296,1,7190
3973.469,7829.442,1,7191
11167.83,7850.795,11,7192
3939.957,7142.505,1,7193
10686.33,7779.37,11,7194
3925.052,8228.207,1,7195
11182.41,7813.725,11,7196
10768.44,7946.982,11,7197
4029.542,8100.407,1,7198
3831.559,7752.279,1,7199
3737.798,7348.408,1,7200
3906.726,7628.489,1,7201
4071.446,2041.222,0,7202
3876.969,8250.505,1,7203
3836.826,7626.875,1,7204
11183.38,7863.95,11,7205
11343.9,8212.109,11,7206
10828.85,7703.42,11,7207
4046.438,8102.981,1,7208
10682.37,7880.825,11,7209
4001.417,7499.679,1,7210
3968.978,7641.355,1,7211
11213.65,7868.813,11,7212
3892.657,7396.911,1,7213
4006.074,7729.527,1,7214
10965.1,7596.031,11,7215
10981.18,7445.014,11,7216
3952.771,7802.837,1,7217
3884.434,7078.831,1,7218
3963.824,7639.267,1,7219
11714.27,8222.056,11,7220
3985.874,7300.168,1,7221
10959.73,7640.564,11,7222
11166.2,7886.663,11,7223
3974.597,7643.553,1,7224
4023.094,7201.934,1,7225
3889.91,8002.612,1,7226
4029.755,7939.239,1,7227
11527.76,8144.806,11,7228
3900.794,7924.759,1,7229
4053.538,7710.066,1,7230
10538.78,7650.516,11,7231
11085.34,2019.083,10,7232
10764.46,7587.27,11,7233
3986.864,7663.206,1,7234
11019.68,7642.79,11,7235
11441.95,8232.786,11,7236
3946.923,7410.799,1,7237
11526.54,7538.236,11,7238
4096.133,2230.593,0,7239
3911.762,8124.016,1,7240
11116.03,7341.415,11,7241
10656.21,6766.79,11,7242
3927.321,7392.114,1,7243
11380.73,7604.72,11,7244
10673.97,7734.88,11,7245
3943.494,2083.617,0,7246
3919.049,8006.89,1,7247
11237.27,6764.836,11,7248
10896.47,7615.292,11,7249
4026.434,7936.261,1,7250
11151.44,7566.301,11,7251
4081.779,8218.411,1,7252
11080.1,7667.305,11,7253
3924.297,7820.215,1,7254
3922.381,7665.643,1,7255
3911.54,8153.855,1,7256
11236.24,7932.545,11,7257
3992.663,7819.645,1,7258
3984.349,7959.714,1,7259
11432.85,7783.742,11,7260
11118.72,8010.32,11,7261
10316.13,7401.023,11,7262
10755.22,7724.802,11,7263
3837.604,7551.348,1,7264
10859.33,8098.41,11,7265
4011.141,7322.858,1,7266
4030.385,7693.708,1,7267
4026.555,7438.964,1,7268
3979.314,1930.655,0,7269
11119.32,2056.37,10,7270
4074.788,7565.186,1,7271
3865.925,7793.824,1,7272
3773.758,8060.25,1,7273
3947.086,7941.678,1,7274
10734.08,7487.502,11,7275
3894.058,7604.995,1,7276
3975.883,7540.225,1,7277
3816.219,7512.039,1,7278
3971.271,7548.764,1,7279
3809.807,7240.391,1,7280
4192.657,2135.091,0,7281
4006.071,8192.098,1,7282
11019.01,7714.221,11,7283
4169.74,7369.163,1,7284
4004.048,8649.845,1,7285
10916.17,7349.071,11,7286
3875.93,7328.786,1,7287
10836.57,7645.854,11,7288
11453.32,8230.943,11,7289
3991.327,7739.563,1,7290
4045.263,2166.524,0,7291
3884.902,8000.275,1,7292
11550.32,8133.051,11,7293
10940.63,7617.124,11,7294
3918.81,7418.09,1,7295
4023.941,7990.66,1,7296
4006.749,7778.715,1,7297
10956.92,7432.08,11,7298
3987.915,7495.975,1,7299
3952.571,7615.855,1,7300
3861.217,8140.159,1,7301
10383.31,7280.102,11,7302
10887.5,7389.648,11,7303
3968.598,8100.042,1,7304
3964.171,7627.507,1,7305
3872.555,7128.793,1,7306
11076.61,7301.99,11,7307
10954.88,7608.348,11,7308
3940.196,7432.238,1,7309
3921.955,8123.53,1,7310
10965.16,7754.735,11,7311
11255.92,7847.378,11,7312
11655.37,7571.592,11,7313
3980.222,7997.347,1,7314
3933.009,7234.684,1,7315
3855.375,7955.83,1,7316
3979.71,7719.238,1,7317
10724.16,7495.397,11,7318
10371.32,7653.129,11,7319
10965.73,7304.378,11,7320
4061.088,7640.247,1,7321
3974.666,7476.217,1,7322
11172.75,7745.001,11,7323
4151.552,2120.203,0,7324
10912.91,7403.948,11,7325
3930.84,8326.006,1,7326
3918.415,7543.726,1,7327
4090.312,2165.42,0,7328
4009.346,7685.356,1,7329
3963.471,7838.669,1,7330
3918.891,7203.268,1,7331
11312.08,7635.743,11,7332
3844.635,7608.714,1,7333
4056.027,8229.633,1,7334
3945.386,7280.142,1,7335
3851.009,7326.712,1,7336
3931.094,8219.268,1,7337
3865.932,8427.674,1,7338
10821.81,7514.877,11,7339
4112.525,7485.836,1,7340
10888.52,7660.282,11,7341
10672.2,7631.757,11,7342
4024.447,2129.443,0,7343
10897.69,7160.257,11,7344
10967.67,7967.211,11,7345
4005.607,7403.557,1,7346
11320.51,7574.999,11,7347
3960.313,7905.818,1,7348
3849.418,7897.151,1,7349
3971.212,7654.109,1,7350
10882.86,7948.32,11,7351
10139.62,7484.596,11,7352
10853.5,7497.862,11,7353
3957.212,8311.194,1,7354
10899.38,7351.157,11,7355
10928.14,7296.602,11,7356
3905.789,7306.039,1,7357
4252.659,7206.65,1,7358
11449.25,8177.403,11,7359
3988.163,2166.935,0,7360
3879.371,6941.965,1,7361
3922.379,7716.123,1,7362
3856.364,7423.031,1,7363
3857.241,7448.542,1,7364
3894.465,6998.255,1,7365
3789.876,7486.978,1,7366
10212.44,7740.305,11,7367
3984.311,7851.576,1,7368
3969.819,8094.361,1,7369
10946.99,7884.679,11,7370
4110.342,6932.293,1,7371
3957.958,7475.611,1,7372
11010.65,7777.053,11,7373
4031.859,7290.477,1,7374
3952.765,8737.664,1,7375
4009.949,7113.538,1,7376
4006.224,7436.546,1,7377
11255.96,1977.621,10,7378
10477.66,7800.115,11,7379
11062.26,7558.616,11,7380
3888.831,8099.173,1,7381
4034.717,2143.319,0,7382
3832.263,7625.091,1,7383
10980.53,7197.256,11,7384
3859.193,7356.892,1,7385
3916.612,7563.124,1,7386
10928.24,7701.441,11,7387
10557.52,7251.636,11,7388
10662.42,7272.387,11,7389
10620.83,7939.837,11,7390
3834.092,7508.372,1,7391
3853.141,6972.904,1,7392
3933.403,8307.704,1,7393
11612.24,8396.791,11,7394
10928.21,7861.998,11,7395
3930.275,7936.649,1,7396
11256.72,7100.928,11,7397
11752.79,8465.218,11,7398
4103.75,2038.901,0,7399
3879.945,7921.917,1,7400
10899.01,7658.573,11,7401
4042.679,7517.039,1,7402
3950.714,7871.272,1,7403
4061.698,2148.198,0,7404
10852.19,7657.152,11,7405
3957.017,7934.137,1,7406
11275.43,8267.148,11,7407
10976.09,7762.765,11,7408
11349.23,7338.262,11,7409
11128.43,7742.221,11,7410
4044.04,8124.207,1,7411
3911.807,7904.228,1,7412
3909.987,7505.307,1,7413
11392.08,7583.967,11,7414
11033.97,7819.192,11,7415
3971.844,7491.285,1,7416
11027.49,7511.684,11,7417
4010.464,7968.413,1,7418
3966.24,7780.506,1,7419
11261.97,7927.097,11,7420
3906.574,7270.76,1,7421
3853.724,7964.528,1,7422
11086.98,7715.823,11,7423
3920.555,7362.978,1,7424
11704.58,8149.503,11,7425
4082.82,7343.849,1,7426
11011.09,7514.598,11,7427
5987.434,7608.327,1,7428
11660.33,7985.592,11,7429
3971.356,2129.814,0,7430
3979.372,7687.811,1,7431
3936.628,7694.595,1,7432
4097.348,7260.224,1,7433
11113.07,7468.197,11,7434
3875.411,8341.729,1,7435
11133.15,7767.678,11,7436
4084.13,7062.812,1,7437
3974.639,7740.547,1,7438
11212.49,7931.064,11,7439
10843.97,7648.635,11,7440
4042.746,2002.662,0,7441
10672.74,7117.492,11,7442
3977.314,8095.043,1,7443
3887.63,7686.988,1,7444
4008.217,7959.773,1,7445
10641.52,7783.636,11,7446
3952.747,7705.264,1,7447
4030.141,7804.232,1,7448
3912.46,7321.885,1,7449
11205.76,8115.251,11,7450
4038.001,8043.617,1,7451
11206.19,6966.241,11,7452
10831.42,7217.826,11,7453
3861.136,7496.839,1,7454
4150.695,7184.578,1,7455
3978.339,7610.819,1,7456
3988.021,7970.119,1,7457
3941.854,7789.035,1,7458
10910.29,7045.776,11,7459
11119.82,2152.946,10,7460
4077.456,2178.76,0,7461
10864.08,7595.32,11,7462
3924.538,8130.326,1,7463
3907.85,7296.288,1,7464
3913.889,7015.241,1,7465
4007.819,8132.628,1,7466
11325.69,7812.646,11,7467
3872.187,7420.576,1,7468
3931.014,7843.178,1,7469
4046.852,2082.669,0,7470
3932.514,7608.638,1,7471
11423.72,2014.892,10,7472
11151.81,7495.827,11,7473
11002.05,8201.08,11,7474
3907.977,7552.478,1,7475
10945.25,7398.7,11,7476
11206.85,7716.136,11,7477
10774.43,7075.383,11,7478
3953.277,7979.272,1,7479
10786.38,8050.326,11,7480
10745.56,1959.668,10,7481
3971.604,8202.832,1,7482
11153.68,1898.461,10,7483
3890.073,7360.835,1,7484
11380.85,7837.75,11,7485
10429.41,7095.032,11,7486
10857.86,2074.189,10,7487
3960.258,7628.905,1,7488
3785.482,7977.406,1,7489
4005.877,7555.241,1,7490
11389.7,7349.905,11,7491
4245.688,7154.673,1,7492
10984.74,7768.342,11,7493
3896.551,7992.789,1,7494
3983.19,8396.352,1,7495
3884.194,7355.711,1,7496
3922.01,8024.133,1,7497
3905.077,8091.802,1,7498
11021.87,1940.578,10,7499
3918.075,7302.249,1,7500
3879.551,7555.057,1,7501
3989.519,7666.437,1,7502
10482.75,2125.979,10,7503
4052.636,7481.417,1,7504
3910.003,7408.129,1,7505
8735.199,7451.365,11,7506
11084.13,7277,11,7507
3928.325,7695.594,1,7508
10505.87,7547.296,11,7509
11110.71,7972.914,11,7510
11638.49,8359.275,11,7511
3988.523,7531.926,1,7512
3923.39,8304.691,1,7513
3815.993,7551.203,1,7514
3761.54,7568.196,1,7515
10450.9,7669.951,11,7516
11318,7452.46,11,7517
4019.941,7470.353,1,7518
3974.01,8142.723,1,7519
3988.047,7531.114,1,7520
3914.633,7413.202,1,7521
11421.19,8173.296,11,7522
3922.72,8155.598,1,7523
10566.6,7514.089,11,7524
3902.266,7492.95,1,7525
4068.024,6587.836,1,7526
3831.212,7698.562,1,7527
11232.13,8106.386,11,7528
10949.48,7734.335,11,7529
3891.262,7525.798,1,7530
10966.09,7948.999,11,7531
4052.307,7200.414,1,7532
3989.194,7811.441,1,7533
11217.73,8009.204,11,7534
3964.925,7883.433,1,7535
3936.271,7757.39,1,7536
11321.52,8113.066,11,7537
10772.42,1956.258,10,7538
10882.48,7581.414,11,7539
11844.66,8334.432,11,7540
10396.63,7425.43,11,7541
4049.555,7697.448,1,7542
11368.06,8540.447,11,7543
3967.069,7428.842,1,7544
3972.161,7895.257,1,7545
11041.27,2046.921,10,7546
10236.59,7769.887,11,7547
3918.104,7321.606,1,7548
3905.367,7664.417,1,7549
4000.76,7668.632,1,7550
3877.72,7933.484,1,7551
3981.555,7910.386,1,7552
10721.94,7359.877,11,7553
10949.43,7795.883,11,7554
10594.06,7796.021,11,7555
4121.168,2130.013,0,7556
3943.081,7403.374,1,7557
3819.77,7657.367,1,7558
3992.705,8188.107,1,7559
10580.06,1977.969,10,7560
3911.442,7203.806,1,7561
3940.521,7925.965,1,7562
11377.42,7505.68,11,7563
4012.259,7537.163,1,7564
4048.93,7352.933,1,7565
3881.647,7485.922,1,7566
4053.881,2036.662,0,7567
4013.537,7282.729,1,7568
10891,7832.668,11,7569
3885.716,7133.28,1,7570
3908.808,7769.331,1,7571
3790.708,7792.955,1,7572
3930.745,7471.586,1,7573
3940.138,7705.765,1,7574
11196.55,7988.379,11,7575
3963.22,7775.818,1,7576
4127.932,7039.2,1,7577
11242.96,7988.391,11,7578
4080.925,7376.837,1,7579
3967.224,7550.818,1,7580
4012.2,8248.245,1,7581
4049.228,7419.26,1,7582
4152.334,8330.944,1,7583
3953.878,7734.482,1,7584
10828.06,8195.368,11,7585
4141.036,2135.378,0,7586
3983.615,7557.782,1,7587
11266.83,7698.543,11,7588
11673.25,8532.969,11,7589
10375.56,7822.016,11,7590
3952.325,7683.542,1,7591
3964.698,7569.741,1,7592
10558.49,7696.456,11,7593
11338.92,7995.375,11,7594
4266.977,7792.263,1,7595
3952.304,7873.214,1,7596
3873.641,7488.696,1,7597
10407.31,7511.462,11,7598
3894.795,6989.389,1,7599
4101.145,7886.481,1,7600
3938.382,7644.864,1,7601
10729.49,7029.485,11,7602
10695.04,6638.569,11,7603
3989.934,7230.053,1,7604
3828.98,7568.714,1,7605
3976.083,7745.284,1,7606
3831.304,7586.035,1,7607
3965.024,7443.667,1,7608
11055.44,7452.185,11,7609
10665.99,7430.893,11,7610
11199.06,7435.22,11,7611
3883.779,1942.561,0,7612
10225.9,7507.939,11,7613
11104.56,7588.331,11,7614
3879.292,7896.263,1,7615
11654.22,8199.791,11,7616
3937.334,7699.591,1,7617
3916.212,7489.992,1,7618
4089.164,8085.002,1,7619
3882.668,7848.632,1,7620
3929.743,7585.395,1,7621
11431.16,7558.017,11,7622
4021.593,7305.219,1,7623
3867.699,7585.275,1,7624
3903.484,7941.667,1,7625
10386.42,7392.47,11,7626
3957.98,7998.147,1,7627
3939.808,7532.367,1,7628
3920.778,7780.016,1,7629
10694.18,8188.301,11,7630
3837.398,7798.545,1,7631
3966.39,8142.514,1,7632
3943.913,7605.061,1,7633
11137.54,8028.074,11,7634
10968.1,7708.003,11,7635
10835.12,7742.91,11,7636
10611.74,7453.728,11,7637
3963.03,7594.541,1,7638
3900.044,7815.731,1,7639
3949.609,8023.289,1,7640
3943.289,8093.085,1,7641
10815.39,7469.706,11,7642
10891,7241.975,11,7643
3971.885,8069.589,1,7644
10881.77,1839.708,10,7645
10708.94,1942.73,10,7646
3836.952,7705.706,1,7647
6465.232,7963.714,1,7648
3978.259,8015.501,1,7649
3941.213,7868.309,1,7650
4339.084,7216.02,1,7651
3893.208,8473.248,1,7652
11459.68,8248.519,11,7653
10525.45,7557.181,11,7654
3858.021,7902.304,1,7655
11078.98,7914,11,7656
4038.824,7836.564,1,7657
3935.672,7348.021,1,7658
11071.2,7548.953,11,7659
10782.3,7684.598,11,7660
10673.34,2196.594,10,7661
10654.76,7466.245,11,7662
10985.83,6952.623,11,7663
3900.437,6799.23,1,7664
4127.597,1993.676,0,7665
4049.065,7788.649,1,7666
4003.3,7792.383,1,7667
4143.873,7690.64,1,7668
3904.382,7083.647,1,7669
10226.61,2032.923,10,7670
10968.97,1906.347,10,7671
10961.31,8033.55,11,7672
3935.428,7486.582,1,7673
3912.15,7748.224,1,7674
11515.44,8121.936,11,7675
10705.97,7665.875,11,7676
4032.395,2152.909,0,7677
3961.716,7951.769,1,7678
11062.04,7004.673,11,7679
10513.97,7382.087,11,7680
11397.05,7811.313,11,7681
10667.81,7688.492,11,7682
4055.358,7913.888,1,7683
3885.019,7590.559,1,7684
11063.6,2084.434,10,7685
11149.74,7723.596,11,7686
4021.088,7561.981,1,7687
3966.51,7721.556,1,7688
3924.149,7878.447,1,7689
10982.01,7642.622,11,7690
3905.322,7320.616,1,7691
4023.375,7433.344,1,7692
4031.602,7746.708,1,7693
10214.61,7299.69,11,7694
3949.432,7980.781,1,7695
3934.024,7516.385,1,7696
11193.86,7952.656,11,7697
4060.562,8108.667,1,7698
4116.952,7610.014,1,7699
11143.26,7960.422,11,7700
3926.471,7436.056,1,7701
11232.69,7712.026,11,7702
10302.24,7101.894,11,7703
10645.15,7209.71,11,7704
4064.26,2053.697,0,7705
10543.7,7914.199,11,7706
3857,7508.068,1,7707
3857.171,7688.156,1,7708
4031.779,7616.713,1,7709
3897.797,8431.155,1,7710
10960.25,8194.745,11,7711
3847.792,7203.425,1,7712
3972.223,8414.841,1,7713
7150.236,7553.809,11,7714
11147.45,7608.469,11,7715
4076.177,7493.19,1,7716
11068.19,7694.658,11,7717
3892.426,7507.574,1,7718
4026.012,7336.369,1,7719
3896.991,8020.732,1,7720
3954.766,7809.517,1,7721
10809.25,1878.07,10,7722
3967.845,7281.723,1,7723
3926.376,7719.262,1,7724
3955.795,7742.369,1,7725
4029.014,7676.297,1,7726
3869.51,6979.697,1,7727
4075.872,2089.11,0,7728
10927.45,7294.879,11,7729
4026.361,8128.152,1,7730
11117.32,7788.774,11,7731
11303.21,7724.462,11,7732
10884.24,7494.689,11,7733
3937.834,7658.562,1,7734
10700.4,7201.379,11,7735
10799.93,7457.892,11,7736
3920.788,7638.271,1,7737
4216.182,7496.625,1,7738
11352.98,7566.544,11,7739
4148.539,2081.077,0,7740
4066.927,7554.479,1,7741
3921.36,7953.367,1,7742
4104.715,1992.852,0,7743
11038.13,7674.558,11,7744
3960.665,7487.027,1,7745
11261.5,7747.985,11,7746
10907.27,7631.925,11,7747
4019.812,7167.807,1,7748
3893.872,8075.818,1,7749
3925.327,8093.145,1,7750
3965.196,7922.692,1,7751
3919.43,7685.626,1,7752
3853.804,7122.895,1,7753
3908.789,7544.286,1,7754
3815.257,7242.565,1,7755
3918.183,7400.617,1,7756
10936.77,7516.489,11,7757
3918.332,8435.465,1,7758
3937.491,7881.562,1,7759
3927.839,7875.875,1,7760
3915.298,7837.044,1,7761
3966.408,8115.354,1,7762
10783.16,7731.78,11,7763
10740.35,7383.237,11,7764
11739.98,8461.571,11,7765
3889.388,7422.313,1,7766
11160.33,1917.375,10,7767
3970.773,7957.749,1,7768
10926.95,7365.876,11,7769
10892.35,7450.151,11,7770
10831.15,7583.35,11,7771
3750.151,7396.626,1,7772
4071.022,2258.479,0,7773
3941.638,2137.665,0,7774
4103.804,7774.561,1,7775
4269.656,7436.183,1,7776
10453.67,7474.319,11,7777
10667.83,7577.437,11,7778
3909.272,7875.659,1,7779
11313.72,8426.016,11,7780
4090.851,7614.192,1,7781
11007.77,7442.678,11,7782
11163.84,7615,11,7783
3858.376,7534.306,1,7784
4072.18,7348.708,1,7785
10269.76,7686.114,11,7786
3938.499,7839.532,1,7787
11761.21,8087.146,11,7788
3925.749,2041.889,0,7789
10968.62,7384.759,11,7790
4343.467,7845.406,1,7791
10698.4,7555.479,11,7792
3985.935,7916.508,1,7793
11047.3,7903.524,11,7794
3997.434,7931.132,1,7795
3918.837,7620.703,1,7796
3895.978,7453.209,1,7797
3966.813,7576.995,1,7798
3723.251,6937.635,1,7799
10618.49,7367.921,11,7800
10681.33,7679.355,11,7801
11137.29,8284.742,11,7802
3955.98,8227.003,1,7803
10717.27,7834.145,11,7804
4010.318,7392.299,1,7805
4032.22,8427.055,1,7806
3967.511,8438.504,1,7807
4234.995,2138.099,0,7808
4291.493,7123.327,1,7809
11564.54,8157.313,11,7810
3862.2,7714.535,1,7811
11146.23,7131.029,11,7812
3908.909,7295.625,1,7813
4028.035,7700.579,1,7814
3963.868,7262.03,1,7815
11134.94,7504.702,11,7816
11477.77,8029.333,11,7817
3787.705,6959.777,1,7818
4065.82,1937.952,0,7819
10843.45,7186.07,11,7820
11001,7472.833,11,7821
11694.38,7901.85,11,7822
4067.527,8101.395,1,7823
4118.373,7475.183,1,7824
10457.75,7435.351,11,7825
11507.97,8007.943,11,7826
4014.771,7562.386,1,7827
4099.232,8499.166,1,7828
11529.81,2144.96,10,7829
10631.06,7466.397,11,7830
3985.832,7698.716,1,7831
10941.44,7221.665,11,7832
10907.86,7893.675,11,7833
3977.981,8437.436,1,7834
3894.776,7042.552,1,7835
3847.315,8158.381,1,7836
4101.657,7501.255,1,7837
4032.398,8442.432,1,7838
4153.942,2043.46,0,7839
4095.722,7443.162,1,7840
4382.5,7391.606,1,7841
4047.172,2079.931,0,7842
4076.519,7838.694,1,7843
11403.72,7845.046,11,7844
4166.001,7164.165,1,7845
3928.544,7712.454,1,7846
10826.18,7191.137,11,7847
10733.83,7354.053,11,7848
3994.77,7309.037,1,7849
4083.843,2102.469,0,7850
10165.63,7422.318,11,7851
11223.38,7741.883,11,7852
10738.35,7783.685,11,7853
10907.52,7939.305,11,7854
11394.89,7777.538,11,7855
3922.424,7487.024,1,7856
11054.31,7610.606,11,7857
3923.862,7275.032,1,7858
3881.722,8264.983,1,7859
3924.838,7723.333,1,7860
11230.93,8140.104,11,7861
3912.22,7010.098,1,7862
3994.796,2144.793,0,7863
11429.99,2156.036,10,7864
11047.18,7635.841,11,7865
10637.73,7498.447,11,7866
10687.02,7479.315,11,7867
10772.47,7585.886,11,7868
4085.489,2019.087,0,7869
4184.13,2107.495,0,7870
10377.79,7893.764,11,7871
3908.765,8226.291,1,7872
10694.68,7694.292,11,7873
3852.417,7301.098,1,7874
10813.03,7293.89,11,7875
3895.732,7468.745,1,7876
3885.022,7089.513,1,7877
10702.59,1889.379,10,7878
10926.4,7184.661,11,7879
4085.094,1993.326,0,7880
3923.582,7800.573,1,7881
3911.965,7571.547,1,7882
4308.796,7549.95,1,7883
11000.44,7772.913,11,7884
11642.67,8092.287,11,7885
3888.436,7499.304,1,7886
4073.18,7564.303,1,7887
4037.651,7987.058,1,7888
3977.487,8562.492,1,7889
3951.134,8126.991,1,7890
10349.05,6884.244,11,7891
3994.547,7623.864,1,7892
4037.384,7844.628,1,7893
11434.55,7788.865,11,7894
4017.895,7731.724,1,7895
3931.783,8205.063,1,7896
3987.121,7388.328,1,7897
10936.7,7416.596,11,7898
11825.68,8131.75,11,7899
4060.204,6955.559,1,7900
4075.415,7995.265,1,7901
11010.14,7580.836,11,7902
4054.645,8033.349,1,7903
3961.562,1989.359,0,7904
10894.56,7659.745,11,7905
3874.374,7355.262,1,7906
11160.71,8251.585,11,7907
3850.496,7695.823,1,7908
4189.92,2059.896,0,7909
4080.922,7172.759,1,7910
3905.036,7887.086,1,7911
10755.25,7721.079,11,7912
3875.524,7813.474,1,7913
3921.688,7145.094,1,7914
10534,6982.249,11,7915
4013.555,8791.758,1,7916
10732.03,7915.561,11,7917
9182.335,7885.931,11,7918
3856.169,7946.564,1,7919
3908.086,7539.089,1,7920
3956.25,7861.233,1,7921
11562.95,7517.834,11,7922
3988.731,7686.945,1,7923
3914.296,7793.489,1,7924
4011.392,8292.821,1,7925
4020.511,7800.802,1,7926
11018.75,8299.347,11,7927
10471.87,7754.134,11,7928
4052.843,7662.263,1,7929
3876.522,7769.039,1,7930
10855.5,7592.336,11,7931
3915.842,7583.451,1,7932
10915.04,7829.228,11,7933
4022.203,7654.174,1,7934
4024.043,2179.345,0,7935
11724.32,1989.562,10,7936
4067.246,7762.41,1,7937
3948.985,7972.951,1,7938
11179.8,7911.174,11,7939
3946.053,8151.434,1,7940
11181.72,7898.424,11,7941
4166.773,7161.733,1,7942
11284.26,7911.551,11,7943
3966.146,7812.485,1,7944
4004.719,7778.966,1,7945
10487.35,7476.188,11,7946
3928.906,7700.759,1,7947
11402.97,7757.196,11,7948
3894.188,7685.434,1,7949
10759.33,6869.764,11,7950
4045.644,2089.036,0,7951
5467.733,7652.063,1,7952
4073.115,7522.401,1,7953
10894.51,7816.449,11,7954
4000.003,7266.703,1,7955
3782.311,7936.336,1,7956
11296.88,8253.612,11,7957
10670.04,7264.161,11,7958
10539.45,6908.11,11,7959
3947.508,2012.237,0,7960
10894.49,7781.713,11,7961
3923.439,7541.323,1,7962
3872.937,7466.84,1,7963
10714.62,7593.857,11,7964
10854.84,7933.695,11,7965
3945.949,7471.46,1,7966
4018.444,7796.793,1,7967
3871.305,7459.332,1,7968
3864.496,7511.458,1,7969
3918.981,7358.978,1,7970
3936.266,7794.345,1,7971
3963.358,7733.815,1,7972
3924.537,7875.532,1,7973
11835.63,8405.887,11,7974
3965.182,7974.01,1,7975
3931.171,7449.78,1,7976
3917.775,7798.708,1,7977
11337.32,7576.965,11,7978
3939.175,8032.872,1,7979
10810.49,7472.58,11,7980
4242.727,7239.869,1,7981
3891.109,7673.964,1,7982
3901.629,7722.775,1,7983
3890.822,7407.447,1,7984
3985.329,7735.533,1,7985
10652.78,7412.251,11,7986
4046.428,7623.117,1,7987
11020.28,7269.211,11,7988
4100.599,2100.383,0,7989
10852.39,7552.04,11,7990
11289.59,7902.967,11,7991
4097.594,2020.858,0,7992
4022.806,7610.82,1,7993
10867.75,7933.722,11,7994
3920.027,7322.402,1,7995
11126.55,7860.907,11,7996
4102.841,7521.896,1,7997
10783.84,7847.134,11,7998
11107.41,7783.861,11,7999
3865.46,7450.46,1,8000
4054.385,7516.329,1,8001
10806.56,7525.878,11,8002
3808.84,7548.142,1,8003
11011.37,7332.066,11,8004
10866.55,7646.911,11,8005
10763.62,7174.587,11,8006
4005.599,8034.96,1,8007
3993.31,7979.262,1,8008
3912.543,7592.062,1,8009
11526.44,7973.141,11,8010
4035.429,7767.332,1,8011
3963.779,7623.842,1,8012
3859.954,7689.675,1,8013
3963.533,7819.61,1,8014
4131.446,7565.071,1,8015
10883.92,7179.708,11,8016
10675.01,7465.524,11,8017
3983.879,1974.256,0,8018
11603.49,7962.314,11,8019
3903.005,7378.657,1,8020
11284.12,7864.315,11,8021
11038.68,2100.542,10,8022
3937.362,7904.366,1,8023
11140.18,7702.427,11,8024
4046.386,8319.463,1,8025
4001.136,8058.919,1,8026
3984.964,8477.225,1,8027
3867.313,8332.425,1,8028
11273.45,7855.422,11,8029
3868.954,7454.873,1,8030
3976.084,2078.099,0,8031
3961.017,8440.593,1,8032
4046.503,7683.129,1,8033
4303.196,7856.091,1,8034
3906.778,7843.518,1,8035
4019.719,7957.511,1,8036
4131.359,7477.423,1,8037
4016.938,2148.629,0,8038
10137.88,7279.001,11,8039
3836.234,7167.97,1,8040
10816.36,7647.521,11,8041
4026.517,7801.675,1,8042
3905.9,7871.144,1,8043
3994.581,7756.013,1,8044
3956.771,7730.742,1,8045
3875.119,7410.263,1,8046
11063.5,7370.253,11,8047
4028.53,2060.931,0,8048
11197.9,7416.148,11,8049
4018.497,8156.955,1,8050
10710.92,6956.788,11,8051
3890.82,7821.968,1,8052
10852.58,7593.762,11,8053
3969.583,7851.208,1,8054
10821.74,7727.939,11,8055
11076.6,7948.542,11,8056
3943.339,8038.348,1,8057
3955.555,7781.682,1,8058
3905.28,7779.827,1,8059
3970.914,8216.347,1,8060
3854.157,7919.035,1,8061
10931.46,7820.556,11,8062
10783.82,7333.045,11,8063
4135.238,2030.37,0,8064
4152.736,7432.824,1,8065
11037.61,7347.74,11,8066
3925.412,8048.318,1,8067
10992.09,7853.83,11,8068
10908.37,1914.192,10,8069
3917.185,7679.758,1,8070
3971.532,7081.167,1,8071
11447.56,7840.264,11,8072
4022.375,7997.99,1,8073
4006.668,7948.961,1,8074
3981.323,7817.354,1,8075
3859.97,7464.571,1,8076
11079.05,7811.77,11,8077
10959.49,7750.029,11,8078
11076.84,7089.604,11,8079
3970.584,7754.729,1,8080
3786.069,7746.799,1,8081
4157.66,8012.104,1,8082
3959.396,7611.929,1,8083
3931.814,7462.451,1,8084
3978.894,7706.852,1,8085
3871.603,7716.302,1,8086
3865.792,7624.983,1,8087
3912.131,7773.987,1,8088
11418.97,7871.355,11,8089
10677.48,7316.857,11,8090
